"team_roster_id","team_id","valid_from","valid_until","player_id","player_name","nickname","team_main_color","team_secondary_color","position_type_id","position_id","tournament","gameday_from_timestamp","gameday_from_timestamp-2","gamephase_from_timestamp","gamephase_from_timestamp-2"
38250,"9debc64f-74b7-4ae1-a4d6-fce0144b6ea5","2021-03-17 03:07:19.27408","2021-04-09 13:01:54.845","006e1d32-9742-48ef-a6ba-36545e93b9e3","Jomgy Rolsenthal","Spies","#67556b","#9e82a4",0,4,-1,"(13,35)","(14,92)","(13,,35,MIDSEASON)","(14,,92,LATESEASON)"
38440,"b63be8c2-576a-4d6e-8daf-814f8bcea96f","2021-04-09 13:01:54.845","2021-04-11 18:16:51.067","006e1d32-9742-48ef-a6ba-36545e93b9e3","Jomgy Rolsenthal","Dale","#9141ba","#cd76fa",0,5,-1,"(14,92)","(-1,113)","(14,,92,LATESEASON)","(-1,,,ELECTIONS)"
38619,"b63be8c2-576a-4d6e-8daf-814f8bcea96f","2021-04-11 18:16:51.067","2021-04-18 18:01:13.702149","006e1d32-9742-48ef-a6ba-36545e93b9e3","Jomgy Rolsenthal","Dale","#9141ba","#cd76fa",0,4,-1,"(-1,113)","(15,116)","(-1,,,ELECTIONS)","(15,,,POSTSEASON_END)"
38872,"b63be8c2-576a-4d6e-8daf-814f8bcea96f","2021-04-18 18:01:13.702149","2021-04-24 00:16:24.161851","006e1d32-9742-48ef-a6ba-36545e93b9e3","Jomgy Rolsenthal","Dale","#9141ba","#cd76fa",0,5,-1,"(15,116)","(16,102)","(15,,,POSTSEASON_END)","(16,,102,EARLY_POSTSEASON)"
39090,"b63be8c2-576a-4d6e-8daf-814f8bcea96f","2021-04-24 00:16:24.161851","2021-04-25 18:01:12.410797","006e1d32-9742-48ef-a6ba-36545e93b9e3","Jomgy Rolsenthal","Dale","#9141ba","#cd76fa",0,4,-1,"(16,102)","(16,113)","(16,,102,EARLY_POSTSEASON)","(16,,,POSTSEASON_END)"
39189,"b63be8c2-576a-4d6e-8daf-814f8bcea96f","2021-04-25 18:01:12.410797",NULL,"006e1d32-9742-48ef-a6ba-36545e93b9e3","Jomgy Rolsenthal","Dale","#9141ba","#cd76fa",0,3,-1,"(16,113)","(0,0)","(16,,,POSTSEASON_END)",NULL
38773,"adc5b394-8f76-416d-9ce9-813706877b84","2021-04-16 22:01:04.903871","2021-04-18 18:01:53.800712","01772798-8d45-47cb-bbb5-515832c5b590","Hops Chen","Breath Mints","#178f55","#178f55",2,9,-1,"(15,98)","(15,116)","(15,,,PRE_POSTSEASON)","(15,,,POSTSEASON_END)"
38939,"adc5b394-8f76-416d-9ce9-813706877b84","2021-04-18 18:01:53.800712",NULL,"01772798-8d45-47cb-bbb5-515832c5b590","Hops Chen","Breath Mints","#178f55","#178f55",2,8,-1,"(15,116)","(0,0)","(15,,,POSTSEASON_END)",NULL
37137,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0","2020-09-27 19:00:06.043756","2020-10-11 19:25:00.339452","019ce117-2399-4382-8036-8c14db7e1d30","Lori Boston","Garages","#2b4075","#5a83ea",1,5,-1,"(7,111)","(8,115)","(7,,,END_POSTSEASON)","(8,,,ELECTIONS)"
37267,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0","2020-10-11 19:24:58.409","2021-03-21 18:01:10.345839","019ce117-2399-4382-8036-8c14db7e1d30","Lori Boston","Garages","#2b4075","#5a83ea",2,8,-1,"(8,115)","(-1,116)","(8,,,ELECTIONS)","(13,,,ELECTIONS)"
38340,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0","2021-03-21 18:01:10.345839","2021-04-18 18:01:13.702149","019ce117-2399-4382-8036-8c14db7e1d30","Lori Boston","Garages","#2b4075","#5a83ea",2,9,-1,"(-1,116)","(15,116)","(13,,,ELECTIONS)","(15,,,POSTSEASON_END)"
38817,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0","2021-04-18 18:01:13.702149","2021-04-25 18:01:12.410797","019ce117-2399-4382-8036-8c14db7e1d30","Lori Boston","Garages","#2b4075","#5a83ea",2,8,-1,"(15,116)","(16,113)","(15,,,POSTSEASON_END)","(16,,,POSTSEASON_END)"
39104,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0","2021-04-25 18:01:12.410797","2021-04-25 18:01:52.522957","019ce117-2399-4382-8036-8c14db7e1d30","Lori Boston","Garages","#2b4075","#5a83ea",2,9,-1,"(16,113)","(16,113)","(16,,,POSTSEASON_END)","(16,,,POSTSEASON_END)"
39261,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0","2021-04-25 18:01:52.522957",NULL,"019ce117-2399-4382-8036-8c14db7e1d30","Lori Boston","Garages","#2b4075","#5a83ea",2,8,-1,"(16,113)","(0,0)","(16,,,POSTSEASON_END)",NULL
36781,"eb67ae5e-c4bf-46ca-bbbc-425cd34182ff","2020-07-30 19:14:38.651","2020-09-03 17:34:32.163","020ed630-8bae-4441-95cc-0e4ecc27253b","Simon Haley","Moist Talkers","#f5feff","#f5feff",0,3,-1,"(1,62)","(4,73)","(1,,62,GAMEDAY)","(4,,73,GAMEDAY)"
36936,"eb67ae5e-c4bf-46ca-bbbc-425cd34182ff","2020-09-03 17:34:32.163","2020-09-23 11:19:27.192","020ed630-8bae-4441-95cc-0e4ecc27253b","Simon Haley","Moist Talkers","#f5feff","#f5feff",0,0,-1,"(4,73)","(7,43)","(4,,73,GAMEDAY)","(7,,43,GAMEDAY)"
37122,"bfd38797-8404-4b38-8b82-341da28b1f83","2020-09-23 11:19:27.192","2021-04-08 14:30:58.06562","020ed630-8bae-4441-95cc-0e4ecc27253b","Simon Haley","Shoe Thieves","#ffce0a","#ffce0a",0,3,-1,"(7,43)","(14,70)","(7,,43,GAMEDAY)","(14,,70,MIDSEASON)"
38422,"bfd38797-8404-4b38-8b82-341da28b1f83","2021-04-08 14:30:58.06562",NULL,"020ed630-8bae-4441-95cc-0e4ecc27253b","Simon Haley","Shoe Thieves","#ffce0a","#ffce0a",0,2,-1,"(14,70)","(0,0)","(14,,70,MIDSEASON)",NULL
37973,"d9f89a8a-c563-493e-9d64-78e4f9a55d4a","2021-03-04 16:31:15.712003","2021-03-21 18:01:11.108483","0268b35f-b19b-4b2f-90c4-89fb36403686","Gita Biscuits","Georgias","#00dbc2","#5cffec",0,7,-1,"(11,72)","(-1,116)","(11,,,LATESIESTA)","(13,,,ELECTIONS)"
38368,"b72f3061-f573-40d7-832a-5ad475bd7909","2021-03-21 18:01:11.108483","2021-04-11 18:16:10.94717","0268b35f-b19b-4b2f-90c4-89fb36403686","Gita Biscuits","Lovers","#780018","#da0000",0,0,-1,"(-1,116)","(-1,113)","(13,,,ELECTIONS)","(-1,,,ELECTIONS)"
38563,"b72f3061-f573-40d7-832a-5ad475bd7909","2021-04-11 18:16:10.94717",NULL,"0268b35f-b19b-4b2f-90c4-89fb36403686","Gita Biscuits","Lovers","#780018","#da0000",3,3,-1,"(-1,113)","(0,0)","(-1,,,ELECTIONS)",NULL
37987,"d9f89a8a-c563-493e-9d64-78e4f9a55d4a","2021-03-04 16:31:15.712003",NULL,"0288bbb1-a994-45c3-bb8f-331fe296090d","Steals Chark","Georgias","#00dbc2","#5cffec",2,7,-1,"(11,72)","(0,0)","(11,,,LATESIESTA)",NULL
36843,"b024e975-1c4a-4575-8936-a3754a08806a","2020-08-26 17:15:06.178","2020-09-04 10:20:12.8","0295c6c2-b33c-47dd-affa-349da7fa1760","Combs Estes","Steaks","#8c8d8f","#b2b3b5",0,6,-1,"(3,49)","(4,90)","(3,,49,GAMEDAY)","(4,,90,GAMEDAY)"
36955,"b024e975-1c4a-4575-8936-a3754a08806a","2020-09-04 10:20:12.8","2020-09-06 19:00:36.117","0295c6c2-b33c-47dd-affa-349da7fa1760","Combs Estes","Steaks","#8c8d8f","#b2b3b5",0,3,-1,"(4,90)","(4,112)","(4,,90,GAMEDAY)","(4,,,END_POSTSEASON)"
36982,"a37f9158-7f82-46bc-908c-c9e2dda7c33b","2020-09-06 19:00:36.117","2021-03-11 08:24:49.029499","0295c6c2-b33c-47dd-affa-349da7fa1760","Combs Estes","Jazz Hands","#6388ad","#7ba9d7",1,0,-1,"(4,112)","(12,63)","(4,,,END_POSTSEASON)","(12,,63,MIDSEASON)"
38104,"a37f9158-7f82-46bc-908c-c9e2dda7c33b","2021-03-11 08:24:49.029499","2021-03-11 08:24:49.536381","0295c6c2-b33c-47dd-affa-349da7fa1760","Combs Estes","Jazz Hands","#6388ad","#7ba9d7",0,4,-1,"(12,63)","(12,63)","(12,,63,MIDSEASON)","(12,,63,MIDSEASON)"
38122,"a37f9158-7f82-46bc-908c-c9e2dda7c33b","2021-03-11 08:24:49.536381","2021-03-11 08:24:54.030835","0295c6c2-b33c-47dd-affa-349da7fa1760","Combs Estes","Jazz Hands","#6388ad","#7ba9d7",1,0,-1,"(12,63)","(12,63)","(12,,63,MIDSEASON)","(12,,63,MIDSEASON)"
38130,"a37f9158-7f82-46bc-908c-c9e2dda7c33b","2021-03-11 08:24:54.030835","2021-03-12 19:16:48.40186","0295c6c2-b33c-47dd-affa-349da7fa1760","Combs Estes","Jazz Hands","#6388ad","#7ba9d7",0,4,-1,"(12,63)","(12,97)","(12,,63,MIDSEASON)","(12,,97,LATESEASON)"
36283,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0","2020-07-29 08:12:22.438","2020-08-03 22:24:32.184","03097200-0d48-4236-a3d2-8bdb153aa8f7","Bennett Browning","Garages","#2b4075","#5a83ea",0,8,-1,"(1,27)","(2,3)","(1,,27,GAMEDAY)","(2,,3,GAMEDAY)"
36777,"7966eb04-efcc-499b-8f03-d13916330531","2020-07-30 10:14:05.423","2020-09-04 17:25:08.697","03b80a57-77ea-4913-9be4-7a85c3594745","Halexandrey Walton","Magic","#bf0043","#f60f63",0,6,-1,"(1,53)","(4,97)","(1,,53,GAMEDAY)","(4,,97,GAMEDAY)"
36971,"878c1bf6-0d21-4659-bfee-916c8314d69c","2020-09-04 17:25:08.697","2021-04-11 18:16:51.067","03b80a57-77ea-4913-9be4-7a85c3594745","Halexandrey Walton","Tacos","#64376e","#b063c1",0,0,-1,"(4,97)","(-1,113)","(4,,97,GAMEDAY)","(-1,,,ELECTIONS)"
38623,"bfd38797-8404-4b38-8b82-341da28b1f83","2021-04-11 18:16:51.067","2021-04-18 18:01:13.702149","03b80a57-77ea-4913-9be4-7a85c3594745","Halexandrey Walton","Shoe Thieves","#ffce0a","#ffce0a",0,9,-1,"(-1,113)","(15,116)","(-1,,,ELECTIONS)","(15,,,POSTSEASON_END)"
38898,"c73b705c-40ad-4633-a6ed-d357ee2e2bcf","2021-04-18 18:01:13.702149",NULL,"03b80a57-77ea-4913-9be4-7a85c3594745","Halexandrey Walton","Lift","#e830ab","#e830ab",0,8,-1,"(15,116)","(0,0)","(15,,,POSTSEASON_END)",NULL
36522,"979aee4a-6d80-4863-bf1c-ee1a78e06024","2020-07-29 08:12:22.438",NULL,"03d06163-6f06-4817-abe5-0d14c3154236","Garcia Tabby","Fridays","#3ee652","#3ee652",3,0,-1,"(1,27)","(0,0)","(1,,27,GAMEDAY)",NULL
36687,"bfd38797-8404-4b38-8b82-341da28b1f83","2020-07-29 08:12:22.438",NULL,"03f920cc-411f-44ef-ae66-98a44e883291","Cornelius Games","Shoe Thieves","#ffce0a","#ffce0a",1,3,-1,"(1,27)","(0,0)","(1,,27,GAMEDAY)",NULL
36612,"b024e975-1c4a-4575-8936-a3754a08806a","2020-07-29 08:12:22.438","2021-04-25 18:01:12.410797","042962c8-4d8b-44a6-b854-6ccef3d82716","Ronan Jaylee","Steaks","#8c8d8f","#b2b3b5",1,3,-1,"(1,27)","(16,113)","(1,,27,GAMEDAY)","(16,,,POSTSEASON_END)"
39183,"b024e975-1c4a-4575-8936-a3754a08806a","2021-04-25 18:01:12.410797",NULL,"042962c8-4d8b-44a6-b854-6ccef3d82716","Ronan Jaylee","Steaks","#8c8d8f","#b2b3b5",0,7,-1,"(16,113)","(0,0)","(16,,,POSTSEASON_END)",NULL
38000,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0","2021-03-05 21:01:03.969758",NULL,"04651d05-44ef-40c1-abd3-4d0c14b6845d","Emilia Street","Garages","#2b4075","#5a83ea",3,5,-1,"(11,98)","(0,0)","(11,,,PRE_POSTSEASON)",NULL
37082,"3f8bbb15-61c0-4e3f-8e4a-907a5fb1565e","2020-09-20 19:15:35.88","2021-03-21 18:01:06.632524","04931546-1b4a-469f-b391-7ed67afe824c","Glabe Moon","Flowers","#f7d1ff","#f7d1ff",0,9,-1,"(6,112)","(-1,116)","(6,,,END_POSTSEASON)","(13,,,ELECTIONS)"
38292,"36569151-a2fb-43c1-9df7-2df512424c82","2021-03-21 18:01:06.632524","2021-04-06 05:23:34.256","04931546-1b4a-469f-b391-7ed67afe824c","Glabe Moon","Millennials","#ffd4d8","#ffd4d8",0,7,-1,"(-1,116)","(14,14)","(13,,,ELECTIONS)","(14,,14,EARLSEASON)"
38400,"36569151-a2fb-43c1-9df7-2df512424c82","2021-04-06 05:23:34.256","2021-04-18 18:01:13.702149","04931546-1b4a-469f-b391-7ed67afe824c","Glabe Moon","Millennials","#ffd4d8","#ffd4d8",0,6,-1,"(14,14)","(15,116)","(14,,14,EARLSEASON)","(15,,,POSTSEASON_END)"
38830,"3f8bbb15-61c0-4e3f-8e4a-907a5fb1565e","2021-04-18 18:01:13.702149","2021-04-20 11:13:20.611802","04931546-1b4a-469f-b391-7ed67afe824c","Glabe Moon","Flowers","#f7d1ff","#f7d1ff",0,9,-1,"(15,116)","(16,20)","(15,,,POSTSEASON_END)","(16,,20,EARLSEASON)"
38967,"3f8bbb15-61c0-4e3f-8e4a-907a5fb1565e","2021-04-20 11:13:20.611802",NULL,"04931546-1b4a-469f-b391-7ed67afe824c","Glabe Moon","Flowers","#f7d1ff","#f7d1ff",0,2,-1,"(16,20)","(0,0)","(16,,20,EARLSEASON)",NULL
37025,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0","2020-09-13 19:17:57.703","2020-10-05 22:11:54.452","04e14d7b-5021-4250-a3cd-932ba8e0a889","Jaylen Hotdogfingers","Garages","#2b4075","#5a83ea",1,0,-1,"(5,109)","(8,6)","(5,,,END_POSTSEASON)","(8,,6,GAMEDAY)"
37170,"23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7","2020-10-05 22:11:54.452","2020-10-06 12:10:19.164505","04e14d7b-5021-4250-a3cd-932ba8e0a889","Jaylen Hotdogfingers","Pies","#399d8f","#58c3b4",1,0,-1,"(8,6)","(8,20)","(8,,6,GAMEDAY)","(8,,20,GAMEDAY)"
37178,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0","2020-10-06 12:10:19.164505","2020-10-07 20:16:40.517","04e14d7b-5021-4250-a3cd-932ba8e0a889","Jaylen Hotdogfingers","Garages","#2b4075","#5a83ea",1,4,-1,"(8,20)","(8,52)","(8,,20,GAMEDAY)","(8,,52,GAMEDAY)"
37192,"eb67ae5e-c4bf-46ca-bbbc-425cd34182ff","2020-10-07 20:16:40.517","2020-10-08 07:21:42.893736","04e14d7b-5021-4250-a3cd-932ba8e0a889","Jaylen Hotdogfingers","Moist Talkers","#f5feff","#f5feff",1,3,-1,"(8,52)","(8,63)","(8,,52,GAMEDAY)","(8,,63,GAMEDAY)"
37194,"bfd38797-8404-4b38-8b82-341da28b1f83","2020-10-08 07:21:42.893736","2020-10-16 20:00:00.001546","04e14d7b-5021-4250-a3cd-932ba8e0a889","Jaylen Hotdogfingers","Shoe Thieves","#ffce0a","#ffce0a",1,2,-1,"(8,63)","(9,98)","(8,,63,GAMEDAY)","(9,,,END_REGULAR_SEASON)"
37296,"c6c01051-cdd4-47d6-8a98-bb5b754f937f","2020-10-18 00:37:59.290411","2020-10-18 00:42:51.393317","04e14d7b-5021-4250-a3cd-932ba8e0a889","Jaylen Hotdogfingers","Hall Stars","#5988ff","#5988ff",1,0,-1,"(9,112)","(9,112)","(9,,,BOSS_FIGHT)","(9,,,BOSS_FIGHT)"
37297,"40b9ec2a-cb43-4dbb-b836-5accb62e7c20","2020-10-18 00:42:51.393317","2020-10-18 00:46:43.418223","04e14d7b-5021-4250-a3cd-932ba8e0a889","Jaylen Hotdogfingers","PODS","#ff0000","#ff0000",1,0,-1,"(9,112)","(9,112)","(9,,,BOSS_FIGHT)","(9,,,BOSS_FIGHT)"
37300,"c6c01051-cdd4-47d6-8a98-bb5b754f937f","2020-10-18 00:46:43.418223","2020-10-18 00:47:23.559285","04e14d7b-5021-4250-a3cd-932ba8e0a889","Jaylen Hotdogfingers","Hall Stars","#5988ff","#5988ff",1,0,-1,"(9,112)","(9,112)","(9,,,BOSS_FIGHT)","(9,,,BOSS_FIGHT)"
37301,"40b9ec2a-cb43-4dbb-b836-5accb62e7c20","2020-10-18 00:47:23.559285","2020-10-18 00:51:47.56304","04e14d7b-5021-4250-a3cd-932ba8e0a889","Jaylen Hotdogfingers","PODS","#ff0000","#ff0000",1,0,-1,"(9,112)","(9,112)","(9,,,BOSS_FIGHT)","(9,,,BOSS_FIGHT)"
37305,"c6c01051-cdd4-47d6-8a98-bb5b754f937f","2020-10-18 00:51:47.56304","2020-10-18 00:54:35.569164","04e14d7b-5021-4250-a3cd-932ba8e0a889","Jaylen Hotdogfingers","Hall Stars","#5988ff","#5988ff",1,0,-1,"(9,112)","(9,112)","(9,,,BOSS_FIGHT)","(9,,,BOSS_FIGHT)"
37306,"40b9ec2a-cb43-4dbb-b836-5accb62e7c20","2020-10-18 00:54:35.569164","2020-10-18 00:55:11.571462","04e14d7b-5021-4250-a3cd-932ba8e0a889","Jaylen Hotdogfingers","PODS","#ff0000","#ff0000",1,0,-1,"(9,112)","(9,112)","(9,,,BOSS_FIGHT)","(9,,,BOSS_FIGHT)"
37309,"c6c01051-cdd4-47d6-8a98-bb5b754f937f","2020-10-18 00:55:11.571462","2020-10-18 00:56:27.572018","04e14d7b-5021-4250-a3cd-932ba8e0a889","Jaylen Hotdogfingers","Hall Stars","#5988ff","#5988ff",1,0,-1,"(9,112)","(9,112)","(9,,,BOSS_FIGHT)","(9,,,BOSS_FIGHT)"
37310,"40b9ec2a-cb43-4dbb-b836-5accb62e7c20","2020-10-18 00:56:27.572018","2020-10-18 00:58:07.584454","04e14d7b-5021-4250-a3cd-932ba8e0a889","Jaylen Hotdogfingers","PODS","#ff0000","#ff0000",1,0,-1,"(9,112)","(9,112)","(9,,,BOSS_FIGHT)","(9,,,BOSS_FIGHT)"
37313,"c6c01051-cdd4-47d6-8a98-bb5b754f937f","2020-10-18 00:58:07.584454","2020-10-18 01:03:39.235323","04e14d7b-5021-4250-a3cd-932ba8e0a889","Jaylen Hotdogfingers","Hall Stars","#5988ff","#5988ff",1,0,-1,"(9,112)","(9,112)","(9,,,BOSS_FIGHT)","(9,,,BOSS_FIGHT)"
37314,"40b9ec2a-cb43-4dbb-b836-5accb62e7c20","2020-10-18 01:03:39.235323","2020-10-18 19:00:04.668","04e14d7b-5021-4250-a3cd-932ba8e0a889","Jaylen Hotdogfingers","PODS","#ff0000","#ff0000",1,0,-1,"(9,112)","(9,112)","(9,,,BOSS_FIGHT)","(9,,,END_POSTSEASON)"
37323,"b72f3061-f573-40d7-832a-5ad475bd7909","2020-10-18 19:00:04.668","2021-03-02 03:15:09.316346","04e14d7b-5021-4250-a3cd-932ba8e0a889","Jaylen Hotdogfingers","Lovers","#780018","#da0000",1,5,-1,"(9,112)","(11,11)","(9,,,END_POSTSEASON)","(11,,11,EARLSEASON)"
37875,"7966eb04-efcc-499b-8f03-d13916330531","2021-03-02 03:15:09.316346","2021-03-04 00:01:01.041383","04e14d7b-5021-4250-a3cd-932ba8e0a889","Jaylen Hotdogfingers","Magic","#bf0043","#f60f63",1,0,-1,"(11,11)","(11,55)","(11,,11,EARLSEASON)","(11,,55,MIDSEASON)"
37899,"979aee4a-6d80-4863-bf1c-ee1a78e06024","2021-03-04 00:01:01.041383","2021-03-09 20:12:28.368593","04e14d7b-5021-4250-a3cd-932ba8e0a889","Jaylen Hotdogfingers","Fridays","#3ee652","#3ee652",1,2,-1,"(11,55)","(12,27)","(11,,55,MIDSEASON)","(12,,27,MIDSEASON)"
38083,"46358869-dce9-4a01-bfba-ac24fc56f57e","2021-03-09 20:12:28.368593","2021-03-09 20:12:28.537671","04e14d7b-5021-4250-a3cd-932ba8e0a889","Jaylen Hotdogfingers","Mechanics","#d13100","#ff5b29",1,3,-1,"(12,27)","(12,27)","(12,,27,MIDSEASON)","(12,,27,MIDSEASON)"
38086,"979aee4a-6d80-4863-bf1c-ee1a78e06024","2021-03-09 20:12:28.537671","2021-03-09 20:12:33.361118","04e14d7b-5021-4250-a3cd-932ba8e0a889","Jaylen Hotdogfingers","Fridays","#3ee652","#3ee652",1,2,-1,"(12,27)","(12,27)","(12,,27,MIDSEASON)","(12,,27,MIDSEASON)"
38087,"46358869-dce9-4a01-bfba-ac24fc56f57e","2021-03-09 20:12:33.361118","2021-03-11 08:06:16.405729","04e14d7b-5021-4250-a3cd-932ba8e0a889","Jaylen Hotdogfingers","Mechanics","#d13100","#ff5b29",1,3,-1,"(12,27)","(12,63)","(12,,27,MIDSEASON)","(12,,63,MIDSEASON)"
38099,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0","2021-03-11 08:06:16.405729","2021-03-14 18:01:10.450009","04e14d7b-5021-4250-a3cd-932ba8e0a889","Jaylen Hotdogfingers","Garages","#2b4075","#5a83ea",1,6,-1,"(12,63)","(12,115)","(12,,63,MIDSEASON)","(12,,,POSTSEASON_END)"
38164,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0","2021-03-14 18:01:10.450009","2021-04-11 18:16:10.94717","04e14d7b-5021-4250-a3cd-932ba8e0a889","Jaylen Hotdogfingers","Garages","#2b4075","#5a83ea",3,2,-1,"(12,115)","(-1,113)","(12,,,POSTSEASON_END)","(-1,,,ELECTIONS)"
38486,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0","2021-04-11 18:16:10.94717","2021-04-20 05:02:00.002771","04e14d7b-5021-4250-a3cd-932ba8e0a889","Jaylen Hotdogfingers","Garages","#2b4075","#5a83ea",1,5,-1,"(-1,113)","(16,14)","(-1,,,ELECTIONS)","(16,,14,EARLSEASON)"
38962,"bfd38797-8404-4b38-8b82-341da28b1f83","2021-04-20 05:02:00.002771","2021-04-22 23:08:42.465924","04e14d7b-5021-4250-a3cd-932ba8e0a889","Jaylen Hotdogfingers","Shoe Thieves","#ffce0a","#ffce0a",1,0,-1,"(16,14)","(16,78)","(16,,14,EARLSEASON)","(16,,78,LATESEASON)"
39043,"7966eb04-efcc-499b-8f03-d13916330531","2021-04-22 23:08:42.465924","2021-04-23 10:10:49.162496","04e14d7b-5021-4250-a3cd-932ba8e0a889","Jaylen Hotdogfingers","Magic","#bf0043","#f60f63",1,1,-1,"(16,78)","(16,89)","(16,,78,LATESEASON)","(16,,89,LATESEASON)"
39059,"46358869-dce9-4a01-bfba-ac24fc56f57e","2021-04-23 10:10:49.162496","2021-04-25 18:01:12.410797","04e14d7b-5021-4250-a3cd-932ba8e0a889","Jaylen Hotdogfingers","Mechanics","#d13100","#ff5b29",1,2,-1,"(16,89)","(16,113)","(16,,89,LATESEASON)","(16,,,POSTSEASON_END)"
39127,"46358869-dce9-4a01-bfba-ac24fc56f57e","2021-04-25 18:01:12.410797",NULL,"04e14d7b-5021-4250-a3cd-932ba8e0a889","Jaylen Hotdogfingers","Mechanics","#d13100","#ff5b29",1,1,-1,"(16,113)","(0,0)","(16,,,POSTSEASON_END)",NULL
36417,"747b8e4a-7e50-4638-a973-ea7950a3e739","2020-07-29 08:12:22.438","2021-04-11 18:16:10.712","04f955fe-9cc9-4482-a4d2-07fe033b59ee","Zane Vapor","Tigers","#5c1c1c","#e83622",2,3,-1,"(1,27)","(-1,113)","(1,,27,GAMEDAY)","(-1,,,ELECTIONS)"
38467,"747b8e4a-7e50-4638-a973-ea7950a3e739","2021-04-11 18:16:10.712",NULL,"04f955fe-9cc9-4482-a4d2-07fe033b59ee","Zane Vapor","Tigers","#5c1c1c","#e83622",2,4,-1,"(-1,113)","(0,0)","(-1,,,ELECTIONS)",NULL
36606,"b024e975-1c4a-4575-8936-a3754a08806a","2020-07-29 08:12:22.438","2020-08-26 17:15:06.178","05bd08d5-7d9f-450b-abfa-1788b8ee8b91","Stevenson Monstera","Steaks","#8c8d8f","#b2b3b5",0,6,-1,"(1,27)","(3,49)","(1,,27,GAMEDAY)","(3,,49,GAMEDAY)"
36297,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0","2020-07-29 08:12:22.438","2020-10-11 19:00:07.71","061b209a-9cda-44e8-88ce-6a4a37251970","Mcdowell Karim","Garages","#2b4075","#5a83ea",3,0,-1,"(1,27)","(8,115)","(1,,27,GAMEDAY)","(8,,,END_POSTSEASON)"
37243,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0","2020-10-11 19:00:07.71",NULL,"061b209a-9cda-44e8-88ce-6a4a37251970","Mcdowell Karim","Garages","#2b4075","#5a83ea",3,3,-1,"(8,115)","(0,0)","(8,,,END_POSTSEASON)",NULL
36314,"23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7","2020-07-29 08:12:22.438",NULL,"0672a4be-7e00-402c-b8d6-0b813f58ba96","Castillo Logan","Pies","#399d8f","#58c3b4",2,0,-1,"(1,27)","(0,0)","(1,,27,GAMEDAY)",NULL
36307,"23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7","2020-07-29 08:12:22.438","2020-08-26 04:21:38.294","06ced607-7f96-41e7-a8cd-b501d11d1a7e","Morrow Wilson","Pies","#399d8f","#58c3b4",0,7,-1,"(1,27)","(3,36)","(1,,27,GAMEDAY)","(3,,36,GAMEDAY)"
36840,"9debc64f-74b7-4ae1-a4d6-fce0144b6ea5","2020-08-26 04:21:38.294","2021-03-07 19:01:07.226651","06ced607-7f96-41e7-a8cd-b501d11d1a7e","Morrow Wilson","Spies","#67556b","#9e82a4",0,6,-1,"(3,36)","(-1,115)","(3,,36,GAMEDAY)","(11,,,ELECTIONS)"
38026,"b72f3061-f573-40d7-832a-5ad475bd7909","2021-03-07 19:01:07.226651","2021-03-14 18:01:10.450009","06ced607-7f96-41e7-a8cd-b501d11d1a7e","Morrow Wilson","Lovers","#780018","#da0000",0,0,-1,"(-1,115)","(12,115)","(11,,,ELECTIONS)","(12,,,POSTSEASON_END)"
38198,"9debc64f-74b7-4ae1-a4d6-fce0144b6ea5","2021-03-14 18:01:10.450009","2021-04-11 18:16:10.94717","06ced607-7f96-41e7-a8cd-b501d11d1a7e","Morrow Wilson","Spies","#67556b","#9e82a4",0,6,-1,"(12,115)","(-1,113)","(12,,,POSTSEASON_END)","(-1,,,ELECTIONS)"
38525,"9debc64f-74b7-4ae1-a4d6-fce0144b6ea5","2021-04-11 18:16:10.94717",NULL,"06ced607-7f96-41e7-a8cd-b501d11d1a7e","Morrow Wilson","Spies","#67556b","#9e82a4",3,2,-1,"(-1,113)","(0,0)","(-1,,,ELECTIONS)",NULL
37964,"bb4a9de5-c924-4923-a0cb-9d1445f1ee5d","2021-03-04 16:31:15.712003","2021-03-21 18:01:06.632524","06fdd1ed-13a0-4eb2-a7dd-4e9551235a68","Xandra Pancakes","Worms","#5c4822","#ba9c65",3,1,-1,"(11,72)","(-1,116)","(11,,,LATESIESTA)","(13,,,ELECTIONS)"
